club_name,club_handle,search_query,tweet_id_hash,conversation_id_hash,author_id_hash,created_at,lang,text,reference_type,referenced_tweet_id_hash,mentioned_club_handles,mentioned_user_hashes,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,public_metrics_json,source,collected_at
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,f3f0bfe41ad1090f,21ce07172e75a6e5,77cdf42655080f66,2026-06-17T00:14:03.000Z,pt,@arqtricolor Sinceramente está dando nojo do @SaoPauloFC e seus dirigentes Nunca tive esse sentimento como estou tendo ultimamente.,replied_to,21ce07172e75a6e5,@SaoPauloFC,fb5d97eebebfeeed,0,0,0,0,0,3,"{""bookmark_count"": 0, ""impression_count"": 3, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,a37948d7c4d8395e,70f94a08e68d93a6,20e60355dc3b11c5,2026-06-17T00:08:49.000Z,pt,@somosaopaulinos So os masoquistas tem saudades desse ex clube em atividade.... ainda mais tendo copa do mundo Pllmds Fecha as portas @SaoPauloFC,replied_to,70f94a08e68d93a6,@SaoPauloFC,8358575befd2ec5d,0,0,2,0,0,37,"{""bookmark_count"": 0, ""impression_count"": 37, ""like_count"": 2, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,795e1016c23f540f,c7f524d7db9c4066,2ba33833e1aaf75e,2026-06-16T23:55:45.000Z,pt,@gimenezrodrigo @Endrigo_santana @SaoPauloFC Vc não usa monjaro vc é manja rola.,replied_to,44a0eb2d2d36f39b,@SaoPauloFC,2080a51eb357503d|d69b3e1e7f041040,0,0,0,0,0,1,"{""bookmark_count"": 0, ""impression_count"": 1, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,d435460bf483ff83,52fee197a0c310a8,7675968f77f90594,2026-06-16T23:23:56.000Z,pt,@10GustavoBruno @Corinthians @Botafogo @FluminenseFC @VascodaGama @SaoPauloFC A ver agora se vai funcionar também com os grandes. Espero que sim.,replied_to,52fee197a0c310a8,@Botafogo|@Corinthians|@FluminenseFC|@SaoPauloFC|@VascodaGama,b9e46af704006db4,0,0,1,0,0,19,"{""bookmark_count"": 0, ""impression_count"": 19, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,599c5888ee649dd1,3d4686d49508d877,4863b27a8b25a366,2026-06-16T23:20:29.000Z,pt,@admockdantas_17 @StanleyMer5770 @SaoPauloFC @ClubePaulistano @lufesssan @BuenoAlvirrubro @lberlim88 @Wand_Stats Isso,replied_to,136edcb290339d32,@SaoPauloFC,318b78ef5cec595f|32af0f1f43bde7c2|3d27d3ee12cfb29c|716d0b237faeb8a4|83533402f30ae24d|a53d6fbaf2b3d4a3|b6a0c4d750ef794b,0,0,1,0,0,5,"{""bookmark_count"": 0, ""impression_count"": 5, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,dd4fbcd764c34a05,dd4fbcd764c34a05,d41820b32600f52e,2026-06-16T23:11:10.000Z,pt,"Indico ao @SaoPauloFC que a empresa @EYnews realize uma auditoria e consultoria para que faça com o SPFC o que ela faz de melhor, identifica falhas e recomenda mehorias, a fim de deixar a empresa com a vida financeira saudável https://t.co/dvo8LLRSJJ",quoted,e3e1c0b523ca1cc2,@SaoPauloFC,74751651a71025e2,0,0,0,0,0,11,"{""bookmark_count"": 0, ""impression_count"": 11, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,ddaf49777d60b87c,c7f524d7db9c4066,8df1f4c2965b751f,2026-06-16T23:05:31.000Z,pt,"@SidneiGodoy5 @SaoPauloFC Quem não gosta de café, boa pessoa não é. 😅",replied_to,c7f524d7db9c4066,@SaoPauloFC,46340034f8b89e06,0,0,1,0,0,6,"{""bookmark_count"": 0, ""impression_count"": 6, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,7187a5a55ec2b131,3d4686d49508d877,d379f5127bc32f27,2026-06-16T23:05:10.000Z,pt,@StanleyMer5770 @SaoPauloFC @ClubePaulistano ótima thread. ficou faltando só uma coisa,replied_to,3d4686d49508d877,@SaoPauloFC,716d0b237faeb8a4|b6a0c4d750ef794b,0,0,0,0,0,12,"{""bookmark_count"": 0, ""impression_count"": 12, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,136edcb290339d32,3d4686d49508d877,d379f5127bc32f27,2026-06-16T23:03:52.000Z,pt,@futzindoscrias @StanleyMer5770 @SaoPauloFC @ClubePaulistano @lufesssan @BuenoAlvirrubro @lberlim88 @Wand_Stats Romeu pelo Fluminense?,replied_to,867588ab7f7888a8,@SaoPauloFC,318b78ef5cec595f|3d27d3ee12cfb29c|716d0b237faeb8a4|83533402f30ae24d|a0199072891e173d|a53d6fbaf2b3d4a3|b6a0c4d750ef794b,0,1,1,0,0,30,"{""bookmark_count"": 0, ""impression_count"": 30, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,1a06ac4d13b2b53f,c7f524d7db9c4066,e93dc6672a4f6acc,2026-06-16T22:52:05.000Z,pt,@gimenezrodrigo @SidneiGodoy5 @SaoPauloFC Só batendo de trivela 😂,replied_to,44a0eb2d2d36f39b,@SaoPauloFC,46340034f8b89e06|d69b3e1e7f041040,0,0,2,0,0,4,"{""bookmark_count"": 0, ""impression_count"": 4, ""like_count"": 2, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,44a0eb2d2d36f39b,c7f524d7db9c4066,849ae30b9d0c8407,2026-06-16T22:51:17.000Z,pt,@Endrigo_santana @SidneiGodoy5 @SaoPauloFC Com Monjaro jogaria fácil aí,replied_to,440bc06d42f46a3f,@SaoPauloFC,2080a51eb357503d|46340034f8b89e06,0,2,2,0,0,5,"{""bookmark_count"": 0, ""impression_count"": 5, ""like_count"": 2, ""quote_count"": 0, ""reply_count"": 2, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,440bc06d42f46a3f,c7f524d7db9c4066,e93dc6672a4f6acc,2026-06-16T22:49:36.000Z,pt,@SidneiGodoy5 @gimenezrodrigo @SaoPauloFC Popular canhotinha de ouro de Uberlândia 😂,replied_to,850b7d73689d64cb,@SaoPauloFC,46340034f8b89e06|d69b3e1e7f041040,0,1,1,0,0,8,"{""bookmark_count"": 0, ""impression_count"": 8, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,af7a524af5024c54,c7f524d7db9c4066,849ae30b9d0c8407,2026-06-16T22:48:09.000Z,pt,@SidneiGodoy5 @SaoPauloFC Moro em Uberlândia veio doido,replied_to,850b7d73689d64cb,@SaoPauloFC,46340034f8b89e06,0,0,1,0,0,9,"{""bookmark_count"": 0, ""impression_count"": 9, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,afa3da435d0a7c49,afa3da435d0a7c49,2cf0dbe6610457d2,2026-06-16T22:31:12.000Z,pt,"#167 167º Dia do Ano Era dia 16 de Junho de 2024, domingo @Corinthians 2 X 2 @SaoPauloFC pelo @Brasileirao na @NeoQuimicaArena Ingresso 2.704 da nossa coleção EU ESTAVA LÁ... 🤍 Se LEMBRAMOS, é memórias Se vivemos, é HISTÓRIA 🖤 @Souza1975 #colecionadordeingressos https://t.co/tcaZYcop1x",,,@Corinthians|@SaoPauloFC,1f744a1ea3c6ca38|651a471eafaa83c0|9fb763a30799fb22,0,0,1,0,0,9,"{""bookmark_count"": 0, ""impression_count"": 9, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,850b7d73689d64cb,c7f524d7db9c4066,2ba33833e1aaf75e,2026-06-16T22:31:11.000Z,pt,@gimenezrodrigo @SaoPauloFC Vc me ama Clodovil de BH.,replied_to,6dffaea2e2049581,@SaoPauloFC,d69b3e1e7f041040,0,2,2,0,0,12,"{""bookmark_count"": 0, ""impression_count"": 12, ""like_count"": 2, ""quote_count"": 0, ""reply_count"": 2, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,0146c5eead0b804e,0146c5eead0b804e,f54d638e18cfe9fc,2026-06-16T22:28:32.000Z,pt,"Que prazer ver o @Marcelo_Hazan narrando, acompanho ha anos desde que era setorista do @SaoPauloFC pelo @geglobo Cara gente boa, humilde, sempre respondia! Já é sucesso!",,,@SaoPauloFC,1197282fc13de19f|9a09dfc0d9e7ad56,0,0,0,0,0,6,"{""bookmark_count"": 0, ""impression_count"": 6, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,6dffaea2e2049581,c7f524d7db9c4066,849ae30b9d0c8407,2026-06-16T22:25:55.000Z,pt,@SidneiGodoy5 @SaoPauloFC Fica velho fica bobo e gay,replied_to,c7f524d7db9c4066,@SaoPauloFC,46340034f8b89e06,0,1,2,0,0,15,"{""bookmark_count"": 0, ""impression_count"": 15, ""like_count"": 2, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,d8ba2d55ba9c40be,d8ba2d55ba9c40be,61d83433fd76e6d3,2026-06-16T22:07:08.000Z,pt,Bora @SaoPauloFC https://t.co/NMCtPQ8Dzb,quoted,e39705e2e8b309eb,@SaoPauloFC,,0,0,0,0,0,7,"{""bookmark_count"": 0, ""impression_count"": 7, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,f6407cf21b7180ea,3d4686d49508d877,9764d1dcd6de9985,2026-06-16T22:02:27.000Z,pt,@futzindoscrias @SaoPauloFC @ClubePaulistano @lufesssan @BuenoAlvirrubro @lberlim88 @Wand_Stats Petro foi nos anos 30 no final dos 20 Era chamado de sucessor de fried pelo seu estilo igu Só que ele jogou em clubes menores e não ganhou tantos títulos Achar cada um dos seus jogos vai se foda Waldemar era um jogador muito absurdo tbm pior que Petro Feitiço talvez seja o prox,replied_to,cb2f9397f252bb51,@SaoPauloFC,318b78ef5cec595f|3d27d3ee12cfb29c|83533402f30ae24d|a0199072891e173d|a53d6fbaf2b3d4a3|b6a0c4d750ef794b,0,0,3,0,0,16,"{""bookmark_count"": 0, ""impression_count"": 16, ""like_count"": 3, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,867588ab7f7888a8,3d4686d49508d877,4863b27a8b25a366,2026-06-16T22:00:12.000Z,pt,"@StanleyMer5770 @SaoPauloFC @ClubePaulistano @lufesssan @BuenoAlvirrubro @lberlim88 @Wand_Stats Acredito que @admockdantas_17, não?",replied_to,df52ab71e7d343e0,@SaoPauloFC,318b78ef5cec595f|32af0f1f43bde7c2|3d27d3ee12cfb29c|716d0b237faeb8a4|83533402f30ae24d|a53d6fbaf2b3d4a3|b6a0c4d750ef794b,0,1,1,0,0,11,"{""bookmark_count"": 0, ""impression_count"": 11, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,cb2f9397f252bb51,3d4686d49508d877,4863b27a8b25a366,2026-06-16T21:59:49.000Z,pt,"@StanleyMer5770 @SaoPauloFC @ClubePaulistano @lufesssan @BuenoAlvirrubro @lberlim88 @Wand_Stats Petronilho acho que teve seu auge nos anos 20, Russinho também. Waldemar acho que só teve uma temporada no nível desses caras, claro, em 1933. Um que poderia ser é o Feitiço, muito goleador.",replied_to,3a88dab6f526da86,@SaoPauloFC,318b78ef5cec595f|3d27d3ee12cfb29c|716d0b237faeb8a4|83533402f30ae24d|a53d6fbaf2b3d4a3|b6a0c4d750ef794b,0,1,1,0,0,24,"{""bookmark_count"": 0, ""impression_count"": 24, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,df52ab71e7d343e0,3d4686d49508d877,9764d1dcd6de9985,2026-06-16T21:59:39.000Z,pt,@futzindoscrias @SaoPauloFC @ClubePaulistano @lufesssan @BuenoAlvirrubro @lberlim88 @Wand_Stats Da pra fazer mas se alguém quiser ajudar no Fluminense vai acabar mais rápido Já tenho ele pelo Brasil,replied_to,eac4af641c99f79c,@SaoPauloFC,318b78ef5cec595f|3d27d3ee12cfb29c|83533402f30ae24d|a0199072891e173d|a53d6fbaf2b3d4a3|b6a0c4d750ef794b,0,1,3,0,0,47,"{""bookmark_count"": 0, ""impression_count"": 47, ""like_count"": 3, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,3a88dab6f526da86,3d4686d49508d877,9764d1dcd6de9985,2026-06-16T21:57:15.000Z,pt,"@futzindoscrias @SaoPauloFC @ClubePaulistano @lufesssan @BuenoAlvirrubro @lberlim88 @Wand_Stats De Leônidas difícil, tem Petronilho, Waldemar, Russinho ainda",replied_to,eac4af641c99f79c,@SaoPauloFC,318b78ef5cec595f|3d27d3ee12cfb29c|83533402f30ae24d|a0199072891e173d|a53d6fbaf2b3d4a3|b6a0c4d750ef794b,0,1,2,0,0,17,"{""bookmark_count"": 0, ""impression_count"": 17, ""like_count"": 2, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,eac4af641c99f79c,3d4686d49508d877,4863b27a8b25a366,2026-06-16T21:56:28.000Z,pt,"@StanleyMer5770 @SaoPauloFC @ClubePaulistano @lufesssan @BuenoAlvirrubro @lberlim88 @Wand_Stats Acho que seriam os mais interessantes. Dizem que ele viveu seu auge lá, que era um criador de jogadas genial. Acredito que possa estar no mesmo nível de Leônidas e de Domingos da Guia como os grandes jogadores do Brasil na década de 30.",replied_to,78094b487ab7dfe4,@SaoPauloFC,318b78ef5cec595f|3d27d3ee12cfb29c|716d0b237faeb8a4|83533402f30ae24d|a53d6fbaf2b3d4a3|b6a0c4d750ef794b,0,2,1,0,0,27,"{""bookmark_count"": 0, ""impression_count"": 27, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 2, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,78094b487ab7dfe4,3d4686d49508d877,9764d1dcd6de9985,2026-06-16T21:53:23.000Z,pt,"@futzindoscrias @SaoPauloFC @ClubePaulistano @lufesssan @BuenoAlvirrubro @lberlim88 @Wand_Stats Seria legal saber mais dele no Jundiaí, mas é interessante ele, por mais que eu prefira fazer de outros palestrinhos é uma boa Mas confesso que estou com uma preguiça de fazer os números dele no fluminense",replied_to,7fb451b988dc41e1,@SaoPauloFC,318b78ef5cec595f|3d27d3ee12cfb29c|83533402f30ae24d|a0199072891e173d|a53d6fbaf2b3d4a3|b6a0c4d750ef794b,0,1,3,0,0,42,"{""bookmark_count"": 0, ""impression_count"": 42, ""like_count"": 3, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,7fb451b988dc41e1,3d4686d49508d877,4863b27a8b25a366,2026-06-16T21:41:18.000Z,pt,@StanleyMer5770 @SaoPauloFC @ClubePaulistano @lufesssan @BuenoAlvirrubro @lberlim88 @Wand_Stats Em time seria o São Paulo de 1953 que te falei. Jogador é o subestimado Romeu Pellicciari.,replied_to,26170a6a6415131d,@SaoPauloFC,318b78ef5cec595f|3d27d3ee12cfb29c|716d0b237faeb8a4|83533402f30ae24d|a53d6fbaf2b3d4a3|b6a0c4d750ef794b,0,1,1,0,0,30,"{""bookmark_count"": 0, ""impression_count"": 30, ""like_count"": 1, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,26170a6a6415131d,3d4686d49508d877,9764d1dcd6de9985,2026-06-16T21:36:39.000Z,pt,@futzindoscrias @SaoPauloFC @ClubePaulistano @lufesssan @BuenoAlvirrubro @lberlim88 @Wand_Stats Qual o próximo ? Não precisa ser necessariamente do São Paulo,replied_to,2f92cf2e609d664f,@SaoPauloFC,318b78ef5cec595f|3d27d3ee12cfb29c|83533402f30ae24d|a0199072891e173d|a53d6fbaf2b3d4a3|b6a0c4d750ef794b,0,1,3,0,0,24,"{""bookmark_count"": 0, ""impression_count"": 24, ""like_count"": 3, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,6662d4e63f6f4c28,e39705e2e8b309eb,8e0dfe1782ad2543,2026-06-16T21:26:34.000Z,pt,@Robson19spfc @Gremio @SaoPauloFC Quem disse que o SP tem algum dinheiro.....kkkk,replied_to,7eb4a3879a892756,@SaoPauloFC,5499e0a0e9795e0c|d11ede0b14412afb,0,0,0,0,0,7,"{""bookmark_count"": 0, ""impression_count"": 7, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,b652f3182b42637a,b652f3182b42637a,e692bfdc2dd7b4e6,2026-06-16T21:05:17.000Z,pt,Mito é mito 👏👏👏 Que lindo ver nosso mito Rogério Ceni que atuou por anos no @SaoPauloFC gravando este video para o goleiro @Vozinha1Cv da seleção de Cabo Verde. Ele merece muito #CopaNaCazéTV #futebol #CopadoMundo #RogerioCeni https://t.co/s5AZk7HVr9,quoted,6f954d3cc2652a22,@SaoPauloFC,6b79ad53c2d7fc3c,0,0,0,0,0,74,"{""bookmark_count"": 0, ""impression_count"": 74, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,7eb4a3879a892756,e39705e2e8b309eb,b0ad0051bd0a5657,2026-06-16T21:03:16.000Z,pt,@gms633 @Gremio @SaoPauloFC Quem disse que os 2 estão atrás do Artur? Klkkkkkkkkkk,replied_to,1f7ab621da362018,@SaoPauloFC,216b468db01058e7|d11ede0b14412afb,0,1,0,0,0,6,"{""bookmark_count"": 0, ""impression_count"": 6, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,9c0140a004a9b5e7,3e64bad8e278cfd3,f1c45475deb514d0,2026-06-16T21:02:42.000Z,pt,"@ArnaldoJRibeiro nosso presidente com cara de preocupado com a crise financeira, técnica, politica e institucional do @SaoPauloFC nada de zagueiro, nada de atacante, nada de nada... já já o sofrimento do Brasileirão volta... https://t.co/gHuW9tqwFp",replied_to,3e64bad8e278cfd3,@SaoPauloFC,3e6c018f22f0a666,0,0,0,0,0,6,"{""bookmark_count"": 0, ""impression_count"": 6, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,120ff6e61fe60e9e,120ff6e61fe60e9e,f1c45475deb514d0,2026-06-16T20:57:56.000Z,pt,"@SaoPauloFC a cara de quem não dorme pois o clube está em crise financeira, potitica, técnica... e ainda não contratou ninguém! @ArnaldoJRibeiro @etironi @AlePraetzel @mariliaruiz @mauriciobarros @rbarolo @RodrigoBuenoTV @bgiufrida @prisenhoraes @SombraTricolor https://t.co/LVyw5ImUMS",,,@SaoPauloFC,1628e898391f71d5|256f62fac4b87334|2b8ee707dddb220e|3e6c018f22f0a666|70da543454675446|86427886ded150e9|876f8886de4242da|9c83ed7e48bec3f6|e6dbf5e1d43615bf|facbd212a5ab1431,0,0,0,0,0,12,"{""bookmark_count"": 0, ""impression_count"": 12, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,1f7ab621da362018,e39705e2e8b309eb,8e0dfe1782ad2543,2026-06-16T20:51:34.000Z,pt,@Robson19spfc @Gremio @SaoPauloFC Kkk.... o SP não tem dinheiro pra trazer um encostado do Botafogo. Vai conseguir concorrer com Flamengo e Palmeiras pelo Arthur?,replied_to,2cb0cc3357a350e1,@SaoPauloFC,5499e0a0e9795e0c|d11ede0b14412afb,0,1,0,0,0,63,"{""bookmark_count"": 0, ""impression_count"": 63, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,592ce2ac65f87c05,592ce2ac65f87c05,ab1a1ace95375eeb,2026-06-16T20:47:38.000Z,pt,O @SaoPauloFC está “matando” os setoristas do clube kkkkkkk Os caras estão a duas semanas falando que tem reforços chegando e nada. Todos os dias é um copiar e colar de notícias que é a mesma coisa da semana passada. Agora o #spfc volta amanhã e sem reforços e o torcedor 🤡,,,@SaoPauloFC,,0,0,0,0,0,6,"{""bookmark_count"": 0, ""impression_count"": 6, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,2cb0cc3357a350e1,e39705e2e8b309eb,b0ad0051bd0a5657,2026-06-16T20:27:12.000Z,pt,"@Gremio Bora Rafinha, liga pro cara! Vamos pra cima @SaoPauloFC!",replied_to,e39705e2e8b309eb,@SaoPauloFC,d11ede0b14412afb,0,1,0,0,0,25,"{""bookmark_count"": 0, ""impression_count"": 25, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,49ca5ac54961e8a9,e39705e2e8b309eb,4b957c14f31394ef,2026-06-16T20:04:54.000Z,pt,"@Gremio @SaoPauloFC olha a oportunidade, esse cara com Marcos Antônio seria top",replied_to,e39705e2e8b309eb,@SaoPauloFC,d11ede0b14412afb,0,0,0,0,0,143,"{""bookmark_count"": 0, ""impression_count"": 143, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,b7c90ab32b61ee77,c62c82e52fdc4b43,3ef0270e74e0e2ff,2026-06-16T19:56:01.000Z,pt,@5013silvaSilva @CifutBR @SaoPauloFC Aí é loucura,replied_to,da6c0eadbd22319f,@SaoPauloFC,76d7db0ea0d7a9c0|cdc4c75ba167c06a,0,0,0,0,0,32,"{""bookmark_count"": 0, ""impression_count"": 32, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,da6c0eadbd22319f,c62c82e52fdc4b43,4a24bac1e27bdbef,2026-06-16T19:48:19.000Z,pt,"@josuerdrgs @CifutBR @SaoPauloFC Kkkkkkk o cara pediu 3M pro Grêmio, por isso n ficou",replied_to,20eb7767e6376a69,@SaoPauloFC,3d6837c27b4c538f|76d7db0ea0d7a9c0,0,1,0,0,0,43,"{""bookmark_count"": 0, ""impression_count"": 43, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,20eb7767e6376a69,c62c82e52fdc4b43,3ef0270e74e0e2ff,2026-06-16T19:47:50.000Z,pt,@CifutBR Oferece 1 milhão por mês pro homem @SaoPauloFC,replied_to,c62c82e52fdc4b43,@SaoPauloFC,76d7db0ea0d7a9c0,0,1,0,0,0,394,"{""bookmark_count"": 0, ""impression_count"": 394, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 1, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
Sao Paulo,@SaoPauloFC,@SaoPauloFC lang:pt -is:retweet,81203e273a1086ba,81a97b3c37f4dbb3,7ddacab6391a3b08,2026-06-16T19:27:25.000Z,pt,@SaoPauloFC Quando a demissão do Rui Costa vai ser contemplada??? Vamos São Paulo e FORA RUI COSTA !!!,replied_to,81a97b3c37f4dbb3,@SaoPauloFC,,0,0,0,0,0,10,"{""bookmark_count"": 0, ""impression_count"": 10, ""like_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 0}",x_api_recent_search,2026-06-17T00:30:11+00:00
